variable_id,year,value,unit,frequency,source_dataset,source_table,source_line,source_line_description,source_vintage_or_retrieval_date,transformation_status,candidate_status,allowed_use,prohibited_use,notes
CORP__IPP__cfc_current_cost,1925,183.0,Millions of current dollars,A,FixedAssets,FAAt404,20,Intellectual property products,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct BEA line. ME and NRC enter preferred K_cap downstream; IPP does not.
NFC_NET_INT,1954,1650.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1955,1700.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1956,1832.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1957,2262.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1958,2846.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1959,3018.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1960,3313.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1961,3818.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1962,4470.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1963,4828.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1964,5299.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1965,5966.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1966,7184.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1967,8594.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1968,10148.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1969,13544.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1970,17851.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1971,18915.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1972,19976.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1973,23733.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1974,30142.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1975,32355.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1976,29977.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1977,33041.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1978,36599.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1979,43665.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1980,58147.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1981,72914.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1982,83413.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1983,82656.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1984,93991.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1985,97093.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1986,107170.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1987,115901.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1988,135568.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1989,159563.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1990,169679.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1991,156685.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1992,131318.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1993,117538.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1994,116971.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1995,126463.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1996,119960.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1997,127945.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1998,148275.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,1999,158279.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2000,196220.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2001,224069.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2002,200347.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2003,174198.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2004,162335.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2005,174978.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2006,183070.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2007,261873.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2008,325645.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2009,301527.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2010,303977.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2011,301801.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2012,307917.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2013,301337.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2014,310655.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2015,324537.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2016,343885.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
NFC_NET_INT,2017,351963.0,Millions of current dollars,A,NIPA,T11400,25,Net interest and miscellaneous payments,2026-06-09; BEA API snapshot downloaded 2026-06-09; release vintage not separately exposed in API observation rows,source_level_staged_observation,READY_AS_BASELINE,provider source inspection; downstream source-of-truth construction if separately imported and validated,adjusted Shaikh construction; model-input panel construction; econometrics; handoff without downstream import pass,Direct NIPA Table 1.14 line; no adjusted share is constructed here.
